0;0;0;2040;2040;2065;2090;2129;2170;2184;2198;2198;2212;2226;2241;2256;2286;2286;2317;2333;2349;2349;2365;2415;2415;2432;2450;2467;2485;2503;2503;2522;2541;2579;2579;2598;2639;2659;2659;2701;2723;2744;2744;2789;2835;2859;2883;2908;2908;2933;2958;3010;3010;3037;3064;3092;3149;3178;3208;3238;3269;3300;3333;3365;3399;3468;3503;3539;3539;3576;3614;3653;3692;3732;3732;3774;3816;3816;3816;3859;3903;3903;3948;3994;3994;3994;3948;3948;3994;3948;3948;3948;3948;3948;3994;3948;3948;3948;3948;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;4041;4041;4041;4041;4041;3994;3994;3994;3994;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;3994;3994;3994;3994;3994;3994;3994;3994;3994;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4190;4295;4405;4463;4463;4463;4463;4522;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4522;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4405;4405;4405;4405;4463;4463;4463;4463;4463;4405;4405;4405;4463;4463;4463;4463;4463;4463;4463;4463;4405;4405;4405;4463;4463;4463;4463;4405;4405;4405;4405;4405;4405;4405;4405;4405;4405;4405;4405;4405;4405;4405;4405;4405;4405;4405;4405;4349;4349;4349;4405;4405;4405;4349;4349;4405;4405;4405;4405;4405;4295;4295;4349;4405;4405;4405;4405;4349;4349;4405;4405;4405;4405;4405;4349;4349;4405;4405;4463;4463;4463;4522;4522;4522;4645;4645;4708;4708;4708;4708;4708;
0;0;0;2040;2040;2053;2090;2129;2143;2170;2184;2198;2212;2226;2241;2256;2286;2286;2317;2333;2349;2349;2365;2398;2398;2432;2450;2467;2485;2503;2503;2522;2541;2579;2579;2598;2639;2639;2659;2701;2723;2723;2744;2789;2812;2835;2883;2883;2908;2908;2933;2984;3010;3037;3064;3092;3149;3178;3208;3238;3238;3300;3333;3365;3399;3468;3503;3539;3539;3576;3614;3653;3692;3732;3732;3774;3816;3816;3816;3859;3859;3903;3948;3948;3994;3994;3948;3948;3994;3948;3948;3948;3948;3948;3948;3948;3948;3948;3948;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;4041;4041;4041;4041;4041;3994;3994;3994;3994;4041;4041;4041;4041;3994;3994;3994;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;4041;4041;4041;4041;4041;4041;4041;4041;3994;3994;3994;3994;4041;4089;4190;4405;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4522;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4405;4405;4405;4405;4463;4463;4463;4463;4463;4405;4405;4405;4463;4463;4463;4463;4463;4463;4463;4463;4405;4405;4405;4463;4463;4463;4405;4405;4405;4405;4405;4405;4405;4405;4405;4405;4405;4405;4405;4349;4349;4349;4349;4405;4405;4405;4405;4349;4349;4349;4349;4349;4349;4349;4349;4349;4349;4349;4349;4295;4295;4295;4349;4349;4349;4349;4349;4349;4349;4405;4405;4405;4405;4405;4349;4349;4349;4405;4463;4463;4463;4463;4463;4463;4582;4582;4645;4645;4645;4708;4708;
0;0;0;2040;2040;2053;2103;2129;2143;2170;2184;2212;2212;2241;2241;2256;2286;2301;2317;2333;2349;2349;2365;2398;2398;2432;2450;2467;2485;2503;2503;2522;2560;2579;2598;2598;2639;2639;2659;2680;2701;2723;2744;2789;2812;2835;2883;2883;2908;2908;2933;2984;3010;3037;3064;3120;3149;3178;3208;3208;3238;3300;3333;3365;3399;3433;3503;3539;3539;3576;3614;3653;3692;3732;3774;3816;3816;3816;3816;3859;3859;3903;3948;3948;3948;3994;3948;3948;3948;3903;3903;3903;3948;3948;3948;3948;3948;3948;3948;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;3994;3948;3948;3948;3948;3994;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;4041;4041;4041;4041;4041;4041;3994;3994;3994;3994;3994;4041;4089;4190;4349;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4405;4405;4405;4405;4405;4405;4405;4463;4463;4463;4463;4463;4405;4405;4405;4463;4463;4463;4463;4405;4405;4405;4405;4463;4405;4405;4463;4463;4405;4405;4405;4405;4405;4405;4405;4405;4349;4349;4405;4405;4405;4405;4349;4349;4349;4349;4405;4405;4405;4405;4349;4349;4349;4349;4349;4349;4349;4349;4349;4349;4295;4295;4295;4241;4241;4295;4349;4349;4349;4349;4349;4349;4405;4405;4405;4405;4405;4349;4349;4349;4405;4405;4463;4463;4463;4463;4463;4522;4522;4645;4645;4645;4645;4645;
0;0;0;2040;2040;2053;2103;2116;2143;2184;2184;2212;2226;2241;2256;2271;2286;2301;2317;2333;2349;2349;2365;2398;2398;2432;2450;2467;2485;2503;2503;2541;2560;2579;2598;2618;2639;2639;2659;2680;2701;2723;2744;2767;2812;2835;2859;2883;2908;2933;2958;3010;3037;3037;3092;3120;3149;3178;3208;3208;3238;3300;3333;3365;3399;3433;3503;3503;3539;3576;3614;3653;3692;3732;3816;3816;3816;3816;3859;3859;3903;3903;3948;3948;3948;3948;3948;3948;3948;3903;3903;3903;3948;3948;3948;3948;3948;3948;3948;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;4041;4041;4041;4041;4041;4041;3994;3994;3994;4041;4041;3774;3732;3692;3692;3774;3948;3994;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;4041;4041;4041;4041;4041;4041;3994;3994;3994;3994;3994;4041;4089;4190;4349;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4405;4405;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4405;4405;4405;4405;4405;4405;4405;4463;4463;4463;4463;4405;4405;4405;4405;4463;4463;4463;4405;4405;4405;4405;4405;4405;4463;4405;4405;4405;4405;4405;4405;4405;4405;4405;4405;4405;4349;4349;4405;4405;4405;4349;4349;4349;4349;4349;4405;4405;4405;4405;4349;4349;4349;4349;4349;4405;4405;4349;4349;4349;4295;4295;4295;4241;4241;4295;4349;4349;4349;4349;4349;4349;4349;4349;4349;4349;4349;4349;4349;4405;4405;4405;4405;4405;4463;4463;4463;4463;4522;4645;4645;4645;4645;4645;
0;0;0;2053;2053;2078;2103;2116;2143;2170;2184;2226;2226;2241;2256;2256;2286;2286;2317;2333;2349;2349;2365;2398;2415;2432;2450;2467;2485;2503;2522;2560;2560;2579;2598;2618;2639;2659;2659;2680;2701;2723;2744;2767;2812;2835;2835;2883;2908;2933;2958;3010;3037;3037;3092;3120;3149;3178;3178;3238;3238;3300;3365;3365;3399;3433;3468;3503;3539;3576;3614;3653;3692;3774;3816;3816;3816;3859;3859;3859;3903;3903;3948;3948;3948;3948;3948;3948;3903;3903;3948;3948;3948;3948;3948;3948;3948;3948;3948;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;4041;4041;4041;3994;3948;3948;3692;3692;3692;3692;3692;3692;3692;3903;3994;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;3994;3994;4041;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;4041;4041;4041;4041;4041;4041;3994;3994;3994;3994;3994;4041;4089;4241;4405;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4405;4405;4463;4463;4463;4463;4463;4522;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4405;4405;4405;4405;4405;4405;4463;4463;4463;4463;4405;4405;4405;4405;4463;4463;4463;4405;4405;4405;4405;4405;4405;4405;4405;4405;4405;4405;4405;4405;4405;4405;4405;4405;4405;4405;4405;4405;4349;4349;4349;4349;4349;4349;4349;4349;4405;4405;4349;4349;4295;4295;4349;4349;4405;4405;4405;4349;4349;4349;4295;4295;4241;4241;4349;4349;4349;4295;4295;4295;4295;4295;4295;4295;4295;4349;4349;4349;4405;4349;4349;4405;4405;4463;4463;4463;4463;4463;4463;4522;4522;4522;4645;
0;0;0;2065;2065;2078;2090;2116;2143;2170;2184;2226;2226;2241;2241;2256;2286;2286;2301;2333;2349;2365;2381;2398;2415;2432;2450;2467;2485;2503;2522;2560;2560;2579;2598;2618;2639;2659;2659;2680;2701;2723;2744;2789;2812;2835;2835;2883;2908;2933;2958;3010;3037;3064;3064;3120;3149;3178;3178;3238;3238;3333;3365;3399;3399;3433;3468;3503;3539;3539;3614;3653;3692;3732;3816;3859;3859;3859;3859;3859;3903;3903;3948;3948;3948;3903;3903;3903;3903;3903;3903;3903;3948;3948;3948;3948;3948;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;4041;4041;4041;3994;3948;3692;3692;3692;3653;3653;3653;3653;3692;3816;3948;3994;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;4041;4041;4041;4041;4041;3994;3994;3994;3994;3994;3994;4041;4089;4241;4405;4463;4522;4522;4522;4522;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4522;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4405;4405;4463;4405;4405;4405;4405;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4405;4405;4405;4405;4405;4405;4405;4405;4405;4405;4405;4405;4405;4405;4405;4405;4405;4405;4405;4405;4349;4349;4349;4349;4349;4349;4349;4349;4349;4349;4349;4295;4295;4295;4349;4349;4405;4405;4405;4349;4349;4349;4349;4349;4295;4295;4349;4349;4349;4295;4295;4295;4295;4295;4295;4295;4295;4349;4349;4349;4405;4349;4349;4405;4405;4463;4405;4405;4463;4463;4463;4463;4522;4522;4582;
0;0;0;2053;2053;2078;2090;2116;2143;2170;2184;2198;2226;2226;2241;2256;2286;2286;2301;2333;2349;2365;2381;2398;2415;2432;2450;2467;2485;2503;2541;2560;2560;2579;2598;2618;2639;2659;2659;2680;2723;2744;2744;2789;2812;2835;2835;2883;2908;2933;2958;3010;3037;3064;3064;3120;3149;3149;3178;3238;3238;3333;3365;3399;3399;3433;3468;3503;3503;3539;3576;3614;3692;3732;3816;3859;3859;3859;3859;3859;3903;3903;3948;3948;3948;3903;3903;3903;3903;3903;3903;3903;3948;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;4041;4041;4041;3994;3948;3692;3692;3692;3653;3653;3653;3653;3692;3774;3859;3994;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;4041;4041;4041;4041;4041;4041;3994;3994;3994;3994;4041;4041;4041;4089;4295;4405;4463;4463;4463;4522;4522;4522;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4405;4405;4463;4405;4405;4405;4405;4405;4405;4463;4463;4463;4463;4463;4463;4463;4463;4463;4405;4405;4405;4405;4405;4405;4405;4405;4405;4405;4405;4405;4405;4405;4405;4405;4405;4405;4405;4405;4405;4405;4405;4349;4349;4349;4349;4349;4349;4295;4295;4295;4295;4295;4295;4349;4349;4405;4405;4349;4349;4349;4349;4349;4349;4349;4295;4295;4295;4295;4295;4349;4349;4349;4349;4349;4349;4349;4405;4405;4349;4349;4405;4405;4405;4463;4405;4405;4463;4463;4463;4463;4522;4522;4582;
0;0;0;2053;2053;2078;2103;2116;2143;2170;2184;2198;2212;2226;2241;2256;2271;2286;2317;2349;2349;2365;2381;2415;2432;2432;2432;2450;2485;2503;2541;2560;2560;2579;2598;2598;2639;2639;2659;2701;2723;2744;2744;2789;2812;2835;2859;2908;2908;2933;2958;2984;3037;3064;3064;3092;3120;3149;3208;3238;3238;3333;3365;3365;3399;3433;3468;3503;3503;3539;3576;3614;3692;3732;3859;3859;3859;3859;3859;3903;3948;3948;3948;3948;3948;3903;3903;3903;3903;3903;3948;3948;3948;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;4041;4041;4041;4041;4041;4041;4041;3994;3948;3732;3732;3692;3653;3653;3653;3692;3732;3774;3816;3859;3994;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;4041;4041;4041;4041;4041;3994;3994;3994;3994;3994;4041;4041;4041;4089;4241;4349;4463;4463;4463;4522;4522;4522;4522;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4405;4405;4405;4405;4463;4463;4463;4405;4405;4463;4463;4463;4463;4463;4463;4463;4463;4463;4405;4405;4405;4405;4405;4405;4463;4463;4463;4463;4463;4463;4463;4463;4463;4405;4405;4405;4405;4405;4405;4405;4405;4405;4405;4405;4463;4405;4405;4405;4405;4405;4349;4349;4405;4405;4405;4405;4349;4349;4349;4349;4349;4349;4295;4295;4295;4295;4295;4295;4349;4349;4349;4295;4295;4295;4295;4295;4349;4349;4349;4295;4295;4295;4295;4295;4349;4349;4349;4349;4349;4349;4349;4405;4349;4349;4349;4349;4405;4405;4463;4463;4463;4463;4463;4463;4463;4522;4522;4645;
0;0;0;2053;2053;2078;2090;2116;2129;2170;2184;2198;2212;2226;2241;2256;2271;2301;2317;2349;2365;2365;2381;2398;2415;2432;2432;2450;2485;2503;2522;2541;2560;2560;2579;2598;2639;2639;2680;2701;2723;2744;2767;2812;2812;2835;2859;2908;2933;2933;2958;2984;3010;3037;3064;3064;3120;3149;3178;3208;3238;3300;3365;3365;3399;3433;3468;3503;3503;3539;3576;3614;3692;3732;3816;3816;3859;3859;3859;3859;3903;3903;3903;3948;3948;3903;3903;3903;3903;3948;3948;3948;3948;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;4041;4041;4041;4041;4041;4041;4041;4041;3948;3816;3732;3692;3653;3653;3653;3692;3732;3774;3816;3816;3859;3948;3994;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;3994;3994;4041;4041;4041;3994;3994;3994;3994;3994;3994;3994;3994;4041;4041;4041;4041;4041;3994;3994;3994;3994;3994;4041;4041;4041;4089;4139;4295;4405;4463;4463;4522;4522;4522;4582;4522;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4405;4405;4405;4405;4463;4463;4463;4405;4405;4463;4463;4463;4463;4463;4463;4463;4463;4463;4405;4405;4405;4405;4405;4405;4463;4463;4463;4463;4463;4463;4463;4463;4463;4405;4405;4405;4405;4349;4349;4405;4405;4405;4405;4405;4463;4405;4405;4405;4405;4349;4349;4349;4405;4405;4405;4405;4349;4349;4349;4349;4349;4349;4295;4295;4295;4295;4295;4349;4349;4349;4295;4295;4295;4295;4295;4295;4349;4349;4349;4295;4295;4349;4349;4349;4405;4405;4405;4349;4349;4349;4349;4349;4349;4349;4349;4349;4405;4405;4405;4405;4463;4463;4463;4463;4463;4522;4582;4582;
0;0;0;2053;2053;2078;2090;2116;2129;2170;2184;2198;2226;2241;2256;2256;2286;2301;2317;2333;2349;2365;2365;2381;2415;2432;2432;2450;2485;2503;2522;2522;2541;2560;2579;2618;2639;2659;2680;2701;2723;2744;2767;2812;2812;2835;2908;2908;2908;2933;2933;2958;3010;3037;3064;3064;3092;3149;3178;3208;3238;3269;3333;3365;3399;3399;3468;3503;3503;3539;3614;3653;3692;3732;3816;3816;3816;3859;3859;3859;3903;3903;3903;3948;3948;3948;3948;3948;3948;3948;3948;3948;3948;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;3994;4041;4041;4041;4041;4041;4041;4041;3994;3994;3732;3692;3653;3653;3653;3692;3732;3774;3816;3816;3859;3948;3994;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;4041;3994;3994;3994;3994;3994;3994;3994;3994;4041;4041;4041;4041;4041;3994;3994;3994;3994;3994;3994;3994;4041;4089;4139;4295;4405;4463;4463;4522;4522;4522;4522;4522;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4463;4405;4405;4405;4463;4405;4405;4463;4463;4463;4463;4463;4463;4463;4405;4405;4405;4405;4405;4463;4463;4463;4463;4463;4463;4405;4405;4463;4405;4405;4405;4405;4349;4349;4349;4349;4405;4405;4463;4463;4405;4405;4405;4405;4349;4349;4349;4349;4349;4349;4349;4349;4349;4349;4349;4349;4349;4295;4295;4349;4295;4295;4349;4349;4349;4295;4295;4295;4295;4295;4349;4349;4349;4349;4349;4349;4349;4349;4349;4349;4349;4349;4349;4295;4295;4295;4295;4349;4349;4349;4349;4405;4405;4405;4405;4463;4463;4463;4463;4522;4522;4522;4522;
